id,First_pokemon,Second_pokemon,Winner
30637,57,255,57
30638,635,26,635
30639,552,55,552
30640,45,220,45
30641,162,437,437
30642,99,319,99
30643,707,65,65
30644,623,262,623
30645,476,268,476
30646,331,715,715
30647,760,173,760
30648,695,511,511
30649,467,521,467
30650,315,134,134
30651,732,695,732
30652,240,355,240
30653,381,259,259
30654,737,360,360
30655,521,527,521
30656,571,492,571
30657,407,417,417
30658,352,375,352
30659,627,32,32
30660,542,27,542
30661,361,250,250
30662,783,310,783
30663,160,553,553
30664,475,450,475
30665,260,156,156
30666,133,579,133
30667,414,42,414
30668,119,613,613
30669,633,580,633
30670,224,576,576
30671,708,26,26
30672,248,252,248
30673,105,464,105
30674,240,112,112
30675,740,544,544
30676,280,247,280
30677,697,425,697
30678,536,450,536
30679,114,39,39
30680,761,121,121
30681,374,422,422
30682,36,455,455
30683,165,791,165
30684,418,550,550
30685,126,246,246
30686,629,433,629
30687,768,282,768
30688,386,686,686
30689,172,98,172
30690,453,48,48
30691,40,475,475
30692,701,766,766
30693,683,543,543
30694,610,446,610
30695,376,165,165
30696,466,719,466
30697,553,95,553
30698,378,323,378
30699,421,542,421
30700,3,239,3
30701,677,241,241
30702,435,120,435
30703,459,672,672
30704,188,466,466
30705,641,81,641
30706,792,456,792
30707,531,205,205
30708,450,40,40
30709,433,105,105
30710,773,328,773
30711,598,554,554
30712,32,560,32
30713,88,315,315
30714,434,554,554
30715,335,163,163
30716,660,29,29
30717,417,688,688
30718,684,388,388
30719,566,407,566
30720,708,435,435
30721,494,280,494
30722,444,368,444
30723,266,435,435
30724,795,15,795
30725,285,155,155
30726,146,411,146
30727,125,394,394
30728,247,385,247
30729,342,203,342
30730,768,39,768
30731,191,551,551
30732,678,334,334
30733,604,567,567
30734,115,723,115
30735,562,91,91
30736,198,779,198
30737,639,284,284
30738,499,787,787
30739,465,714,714
30740,32,341,32
30741,620,311,311
30742,744,499,499
30743,255,478,478
30744,702,342,702
30745,669,415,415
30746,128,459,128
30747,238,786,786
30748,437,638,437
30749,38,48,48
30750,260,634,260
30751,371,691,371
30752,328,41,41
30753,252,629,629
30754,630,783,630
30755,462,194,462
30756,669,444,444
30757,784,478,478
30758,522,577,522
30759,202,365,202
30760,32,376,376
30761,774,602,774
30762,626,288,288
30763,73,76,76
30764,734,270,270
30765,228,201,228
30766,92,731,731
30767,304,593,304
30768,400,262,262
30769,616,220,616
30770,579,676,676
30771,433,492,492
30772,336,112,336
30773,682,567,682
30774,415,79,79
30775,386,481,481
30776,766,562,766
30777,699,34,699
30778,274,401,274
30779,266,288,288
30780,646,9,9
30781,433,234,234
30782,350,159,350
30783,270,705,705
30784,234,485,234
30785,84,568,84
30786,91,797,797
30787,721,332,721
30788,671,437,437
30789,140,427,427
30790,485,231,485
30791,215,409,409
30792,414,264,414
30793,288,396,288
30794,35,192,192
30795,203,353,203
30796,581,586,581
30797,600,734,600
30798,734,237,734
30799,640,37,37
30800,245,167,245
30801,370,53,370
30802,229,699,699
30803,67,130,67
30804,765,65,65
30805,288,469,288
30806,272,106,272
30807,156,180,156
30808,594,549,549
30809,170,328,328
30810,200,251,200
30811,388,382,382
30812,138,281,138
30813,451,392,451
30814,372,505,505
30815,203,298,298
30816,651,173,651
30817,608,224,224
30818,512,108,512
30819,563,252,563
30820,659,112,112
30821,391,747,747
30822,379,24,24
30823,535,740,535
30824,147,700,147
30825,584,777,777
30826,345,267,345
30827,667,797,797
30828,519,508,508
30829,158,732,732
30830,247,700,700
30831,788,671,671
30832,459,579,579
30833,105,163,163
30834,146,559,146
30835,118,249,249
30836,308,41,308
30837,412,209,209
30838,727,316,316
30839,101,717,717
30840,630,354,630
30841,67,483,67
30842,684,797,797
30843,325,94,325
30844,664,424,424
30845,495,768,495
30846,107,363,107
30847,538,254,538
30848,715,689,715
30849,1,252,252
30850,637,323,637
30851,375,735,735
30852,607,780,607
30853,687,300,300
30854,340,43,340
30855,458,158,158
30856,246,749,246
30857,597,303,303
30858,176,461,461
30859,763,2,2
30860,105,746,746
30861,213,54,213
30862,626,137,137
30863,564,266,564
30864,668,529,529
30865,336,379,336
30866,761,156,156
30867,440,733,440
30868,488,95,95
30869,171,257,171
30870,49,609,609
30871,239,372,372
30872,392,149,392
30873,636,522,522
30874,376,786,786
30875,754,458,458
30876,162,369,162
30877,137,264,264
30878,400,401,401
30879,79,43,79
30880,500,770,770
30881,28,545,545
30882,31,602,31
30883,104,317,104
30884,287,316,316
30885,31,740,31
30886,174,357,357
30887,417,522,522
30888,25,114,25
30889,308,321,321
30890,561,707,707
30891,589,177,177
30892,522,453,522
30893,313,49,313
30894,429,536,429
30895,710,458,710
30896,120,309,309
30897,765,245,245
30898,376,317,376
30899,499,441,499
30900,7,174,7
30901,341,239,341
30902,110,68,110
30903,583,6,583
30904,532,164,532
30905,481,797,481
30906,312,131,131
30907,149,175,175
30908,634,367,367
30909,474,298,474
30910,796,174,174
30911,118,467,467
30912,538,732,732
30913,4,3,3
30914,126,1,126
30915,342,459,342
30916,122,559,559
30917,562,596,596
30918,628,521,521
30919,103,431,103
30920,85,607,85
30921,37,616,616
30922,58,535,58
30923,555,688,555
30924,495,40,495
30925,539,196,539
30926,37,601,37
30927,581,549,549
30928,279,274,274
30929,436,77,436
30930,387,713,713
30931,205,404,205
30932,491,15,491
30933,506,679,679
30934,67,161,67
30935,663,178,663
30936,616,254,616
30937,759,490,490
30938,215,253,253
30939,223,58,58
30940,570,291,570
30941,678,607,678
30942,365,61,61
30943,786,790,786
30944,593,673,673
30945,482,768,768
30946,113,734,113
30947,736,110,110
30948,316,208,316
30949,502,123,502
30950,581,389,389
30951,773,758,773
30952,189,723,723
30953,749,72,72
30954,667,96,667
30955,352,105,352
30956,416,159,159
30957,739,127,127
30958,648,227,648
30959,439,7,7
30960,290,771,771
30961,152,138,138
30962,553,567,553
30963,751,796,751
30964,426,154,154
30965,699,194,699
30966,734,38,38
30967,262,242,242
30968,239,685,685
30969,130,147,147
30970,48,619,48
30971,317,315,315
30972,205,451,205
30973,32,386,32
30974,576,464,576
30975,425,82,425
30976,790,267,267
30977,496,449,496
30978,586,417,417
30979,742,218,742
30980,799,328,328
30981,627,770,770
30982,305,372,372
30983,488,686,686
30984,179,234,234
30985,750,642,642
30986,750,17,750
30987,716,766,766
30988,231,39,39
30989,642,133,133
30990,735,270,270
30991,466,281,466
30992,737,480,737
30993,304,539,539
30994,388,608,608
30995,631,788,631
30996,606,592,606
30997,41,595,595
30998,550,482,550
30999,555,83,555
31000,760,775,760
31001,384,25,25
31002,316,425,316
31003,746,779,746
31004,766,534,766
31005,176,99,99
31006,658,267,267
31007,43,352,43
31008,497,368,368
31009,143,770,143
31010,718,95,718
31011,202,128,202
31012,404,725,725
31013,701,744,701
31014,626,492,492
31015,137,13,137
31016,364,281,364
31017,260,36,260
31018,780,729,729
31019,339,712,339
31020,660,523,523
31021,716,192,716
31022,699,99,699
31023,137,231,137
31024,380,669,380
31025,385,425,425
31026,357,557,557
31027,552,562,552
31028,94,718,718
31029,274,131,131
31030,148,632,632
31031,465,770,465
31032,319,369,369
31033,772,184,184
31034,646,654,654
31035,383,485,383
31036,602,534,534
31037,9,429,429
31038,198,192,192
31039,784,216,216
31040,18,314,314
31041,797,256,797
31042,726,255,726
31043,414,119,414
31044,670,77,77
31045,451,502,451
31046,691,739,691
31047,465,380,465
31048,494,244,244
31049,635,250,635
31050,756,385,756
31051,128,767,128
31052,164,395,164
31053,356,603,356
31054,545,746,545
31055,768,366,366
31056,336,796,336
31057,766,234,234
31058,177,476,476
31059,145,795,795
31060,274,29,274
31061,611,276,276
31062,82,35,35
31063,39,258,258
31064,377,396,377
31065,195,9,9
31066,72,675,72
31067,10,161,161
31068,249,156,156
31069,438,754,438
31070,233,350,350
31071,205,139,139
31072,112,526,526
31073,162,484,484
31074,521,15,521
31075,398,644,398
31076,760,572,572
31077,339,80,339
31078,631,15,631
31079,387,170,170
31080,377,428,428
31081,55,795,795
31082,531,676,676
31083,282,659,282
31084,678,588,588
31085,346,410,410
31086,132,505,132
31087,130,545,545
31088,226,502,502
31089,415,96,415
31090,233,53,233
31091,11,797,797
31092,667,458,458
31093,428,759,428
31094,465,536,465
31095,746,302,302
31096,238,755,755
31097,320,482,320
31098,58,561,58
31099,157,620,157
31100,658,613,658
31101,387,384,384
31102,34,8,8
31103,649,528,528
31104,757,298,298
31105,185,504,185
31106,625,37,37
31107,758,222,758
31108,549,683,549
31109,230,505,505
31110,634,612,634
31111,644,86,86
31112,22,789,22
31113,215,125,125
31114,535,209,209
31115,118,679,679
31116,514,365,514
31117,181,214,214
31118,430,749,749
31119,173,714,714
31120,328,329,329
31121,273,691,273
31122,701,397,701
31123,475,755,475
31124,748,564,748
31125,417,732,732
31126,376,37,37
31127,31,416,31
31128,770,283,283
31129,715,520,715
31130,137,558,137
31131,208,675,675
31132,578,134,134
31133,790,615,615
31134,27,117,27
31135,649,686,649
31136,142,362,362
31137,22,541,541
31138,372,765,765
31139,73,651,73
31140,773,5,773
31141,326,422,422
31142,711,362,362
31143,288,718,288
31144,474,372,474
31145,295,344,344
31146,601,293,293
31147,268,159,159
31148,332,454,454
31149,606,670,606
31150,800,26,26
31151,329,235,329
31152,318,95,95
31153,713,721,713
31154,247,726,726
31155,148,423,423
31156,702,323,702
31157,473,778,778
31158,235,337,337
31159,354,564,564
31160,674,41,41
31161,592,742,742
31162,532,411,532
31163,371,267,371
31164,27,112,27
31165,772,217,772
31166,575,422,422
31167,54,653,54
31168,163,139,163
31169,316,140,316
31170,426,184,184
31171,698,510,698
31172,649,573,649
31173,736,367,367
31174,668,298,298
31175,3,730,3
31176,506,291,291
31177,59,444,59
31178,649,72,72
31179,437,408,437
31180,687,289,687
31181,544,710,544
31182,378,589,589
31183,477,205,477
31184,599,648,648
31185,456,36,36
31186,490,257,490
31187,579,695,579
31188,724,312,724
31189,393,430,393
31190,605,686,686
31191,563,59,59
31192,450,480,480
31193,332,565,565
31194,361,248,248
31195,483,493,493
31196,675,61,61
31197,718,102,102
31198,269,635,635
31199,783,764,764
31200,663,180,663
31201,320,776,320
31202,679,166,679
31203,56,729,56
31204,734,507,507
31205,798,289,289
31206,768,371,768
31207,524,159,524
31208,97,34,34
31209,716,222,716
31210,788,660,788
31211,34,731,731
31212,191,152,152
31213,97,272,272
31214,502,361,361
31215,382,636,382
31216,131,40,131
31217,562,151,562
31218,244,760,244
31219,94,493,493
31220,562,603,603
31221,390,797,797
31222,177,380,177
31223,121,167,167
31224,330,664,664
31225,784,16,16
31226,428,785,428
31227,2,733,2
31228,602,526,526
31229,481,398,481
31230,85,195,85
31231,331,335,335
31232,640,167,167
31233,86,457,457
31234,231,534,534
31235,764,790,764
31236,136,696,136
31237,484,599,484
31238,531,208,208
31239,229,580,580
31240,418,174,418
31241,758,502,758
31242,511,337,337
31243,581,40,581
31244,730,137,137
31245,721,2,721
31246,635,684,684
31247,559,636,559
31248,724,157,724
31249,471,412,412
31250,180,757,180
31251,688,124,124
31252,278,498,498
31253,407,8,8
31254,679,755,679
31255,294,250,250
31256,151,256,151
31257,240,259,259
31258,612,227,612
31259,604,87,87
31260,53,599,599
31261,251,664,251
31262,721,351,721
31263,473,656,473
31264,661,279,279
31265,773,668,773
31266,160,544,544
31267,559,280,280
31268,290,2,2
31269,378,674,674
31270,611,115,611
31271,139,566,139
31272,125,335,125
31273,657,244,244
31274,425,800,425
31275,84,357,84
31276,673,186,186
31277,626,155,155
31278,444,301,301
31279,392,261,261
31280,134,562,134
31281,659,610,610
31282,30,623,623
31283,270,589,270
31284,407,189,407
31285,49,584,49
31286,420,595,420
31287,404,540,540
31288,482,671,671
31289,67,168,67
31290,625,434,434
31291,678,784,784
31292,434,156,434
31293,395,392,392
31294,610,738,610
31295,646,238,646
31296,773,126,773
31297,602,75,75
31298,335,134,134
31299,489,94,94
31300,259,712,712
31301,718,640,718
31302,93,733,93
31303,660,235,235
31304,208,137,137
31305,166,210,166
31306,212,362,212
31307,175,740,175
31308,586,280,280
31309,492,311,311
31310,302,207,302
31311,377,279,279
31312,743,619,619
31313,388,225,388
31314,335,56,56
31315,305,391,391
31316,343,22,343
31317,780,532,532
31318,110,496,496
31319,596,373,596
31320,434,472,472
31321,379,288,288
31322,167,225,167
31323,752,595,595
31324,114,646,646
31325,571,99,99
31326,463,280,280
31327,671,630,671
31328,25,454,25
31329,3,441,441
31330,746,98,746
31331,242,325,242
31332,614,187,614
31333,353,215,353
31334,220,408,408
31335,178,545,545
31336,599,484,484
31337,80,763,80
31338,8,726,8
31339,102,386,102
31340,690,458,690
31341,796,585,796
31342,417,504,504
31343,577,7,7
31344,60,18,60
31345,447,214,214
31346,1,219,219
31347,164,516,164
31348,583,155,155
31349,453,305,453
31350,595,673,673
31351,587,561,587
31352,679,501,679
31353,173,231,173
31354,596,650,596
31355,467,699,467
31356,314,526,314
31357,745,605,745
31358,649,216,649
31359,716,257,716
31360,278,356,278
31361,483,571,483
31362,303,387,387
31363,778,501,778
31364,793,733,793
31365,360,766,360
31366,281,790,281
31367,224,319,319
31368,53,167,167
31369,116,672,116
31370,582,633,633
31371,518,776,518
31372,776,482,776
31373,307,311,307
31374,217,100,100
31375,251,641,251
31376,372,107,372
31377,694,641,694
31378,781,225,781
31379,635,692,635
31380,262,546,546
31381,343,756,343
31382,752,54,752
31383,665,567,567
31384,278,614,614
31385,660,258,660
31386,259,384,259
31387,239,571,571
31388,606,91,606
31389,319,163,163
31390,263,704,704
31391,465,140,465
31392,371,325,371
31393,539,774,539
31394,637,392,392
31395,717,393,717
31396,95,120,95
31397,400,682,682
31398,232,624,232
31399,544,120,544
31400,301,683,301
31401,623,101,623
31402,96,648,648
31403,416,515,515
31404,137,445,137
31405,379,628,628
31406,315,733,315
31407,180,65,65
31408,676,26,26
31409,714,687,714
31410,72,154,72
31411,529,775,775
31412,791,739,791
31413,796,300,300
31414,357,771,771
31415,179,640,179
31416,37,751,751
31417,700,107,700
31418,524,525,524
31419,105,486,105
31420,31,334,31
31421,428,516,428
31422,531,207,207
31423,248,687,248
31424,281,384,384
31425,286,40,40
31426,435,634,634
31427,759,722,722
31428,688,360,688
31429,714,360,714
31430,342,233,342
31431,490,624,624
31432,287,791,287
31433,558,464,558
31434,213,544,544
31435,187,27,27
31436,115,733,115
31437,570,676,570
31438,742,794,794
31439,45,456,456
31440,604,275,275
31441,352,401,401
31442,770,280,280
31443,668,164,164
31444,119,181,181
31445,59,357,59
31446,170,278,170
31447,697,786,786
31448,325,727,727
31449,526,472,472
31450,368,25,368
31451,244,653,244
31452,670,273,273
31453,598,470,598
31454,227,92,92
31455,790,583,583
31456,478,740,478
31457,475,702,702
31458,510,729,729
31459,243,558,558
31460,197,343,343
31461,129,346,129
31462,468,630,630
31463,188,435,435
31464,182,79,79
31465,293,198,293
31466,203,527,527
31467,727,103,103
31468,283,451,451
31469,259,590,590
31470,291,565,565
31471,212,540,540
31472,581,470,581
31473,91,762,91
31474,416,735,735
31475,108,95,108
31476,159,481,481
31477,11,360,11
31478,585,258,585
31479,42,200,42
31480,246,260,260
31481,539,152,539
31482,582,318,582
31483,173,106,106
31484,497,716,716
31485,536,339,339
31486,576,752,752
31487,202,198,202
31488,569,88,569
31489,759,268,268
31490,338,603,603
31491,523,543,543
31492,383,640,383
31493,406,265,406
31494,299,80,80
31495,428,508,428
31496,476,221,476
31497,446,471,446
31498,745,267,745
31499,616,99,616
31500,414,264,414
31501,136,660,136
31502,550,220,550
31503,141,616,616
31504,633,508,633
31505,311,401,311
31506,399,53,53
31507,560,781,560
31508,184,703,184
31509,761,383,383
31510,578,295,295
31511,228,32,32
31512,607,72,72
31513,687,487,687
31514,221,387,387
31515,80,751,80
31516,772,181,772
31517,389,335,389
31518,62,457,62
31519,371,249,249
31520,286,759,286
31521,706,764,706
31522,749,601,601
31523,308,495,495
31524,80,297,80
31525,282,98,282
31526,348,705,705
31527,505,514,505
31528,767,736,736
31529,529,648,648
31530,345,797,797
31531,330,154,154
31532,269,494,494
31533,152,371,371
31534,83,293,83
31535,649,769,649
31536,334,199,334
31537,542,760,542
31538,755,561,755
31539,323,206,206
31540,537,763,537
31541,159,377,159
31542,83,602,83
31543,140,758,140
31544,152,400,152
31545,369,266,369
31546,572,641,572
31547,17,254,254
31548,142,637,142
31549,117,52,117
31550,517,136,136
31551,104,633,633
31552,4,17,4
31553,10,204,204
31554,694,565,694
31555,164,627,164
31556,296,304,296
31557,81,267,267
31558,770,86,770
31559,1,558,558
31560,118,622,622
31561,62,68,68
31562,627,470,470
31563,562,589,589
31564,224,542,542
31565,678,170,170
31566,455,631,631
31567,636,783,783
31568,588,265,588
31569,531,155,155
31570,69,525,69
31571,773,281,773
31572,475,312,475
31573,654,752,752
31574,623,717,717
31575,675,300,300
31576,672,340,340
31577,730,410,410
31578,359,398,398
31579,176,64,64
31580,652,95,95
31581,445,260,260
31582,163,482,163
31583,659,476,476
31584,693,24,24
31585,331,317,331
31586,527,745,745
31587,401,181,181
31588,209,574,574
31589,31,396,31
31590,347,192,192
31591,584,500,500
31592,508,256,508
31593,620,1,1
31594,210,453,453
31595,297,29,29
31596,57,404,57
31597,390,795,795
31598,35,647,647
31599,468,177,177
31600,699,750,750
31601,317,415,415
31602,196,207,196
31603,169,739,169
31604,546,179,179
31605,474,302,302
31606,523,291,291
31607,791,570,570
31608,188,69,188
31609,354,481,481
31610,339,495,339
31611,323,76,76
31612,657,69,69
31613,787,685,787
31614,266,273,273
31615,763,714,714
31616,774,549,549
31617,447,333,333
31618,217,630,630
31619,707,571,707
31620,423,79,423
31621,544,632,544
31622,320,125,125
31623,597,319,597
31624,560,745,745
31625,333,537,537
31626,30,269,30
31627,317,437,317
31628,164,520,164
31629,186,209,209
31630,62,61,61
31631,60,446,446
31632,67,280,280
31633,283,137,137
31634,508,210,508
31635,743,462,462
31636,595,330,330
31637,776,539,539
31638,267,111,267
31639,439,475,475
